timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State0
69720,512,373,683,844,0,2,0,24.51,1015.82,16.03,227.90,9.79,0
70716,496,371,675,844,0,2,0,24.51,1015.82,16.02,228.37,9.88,0
71712,481,368,667,844,0,2,0,24.51,1015.81,16.01,229.96,9.88,0
72708,467,366,660,842,0,2,0,24.51,1015.81,16.02,231.24,9.88,0
73704,453,363,652,843,0,2,0,24.51,1015.81,16.02,232.22,9.79,0
74700,441,361,646,842,0,2,0,24.51,1015.82,16.03,233.04,9.79,0
75696,432,359,640,841,0,2,0,24.52,1015.82,16.06,232.38,9.79,0
76692,424,357,634,840,0,2,0,24.52,1015.82,16.10,233.86,9.79,0
77688,414,355,629,839,0,2,0,24.52,1015.82,16.13,234.36,9.79,0
78684,406,353,624,839,0,2,0,24.52,1015.82,16.14,235.36,9.79,0
79680,396,350,619,838,0,2,0,24.52,1015.82,16.17,235.53,9.79,0
80676,386,348,613,837,0,2,0,24.52,1015.82,16.17,236.71,9.79,0
81672,377,346,608,837,0,2,0,24.52,1015.82,16.16,235.53,9.79,0
82668,371,344,603,836,0,2,0,24.52,1015.82,16.15,237.90,9.79,0
83664,365,342,599,836,0,2,0,24.52,1015.82,16.14,239.28,9.79,0
84660,360,340,594,833,0,2,0,24.52,1015.82,16.14,238.59,9.79,0
85656,355,337,589,833,0,2,0,24.52,1015.82,16.11,238.59,9.79,0
86652,353,336,586,833,0,2,0,24.52,1015.82,16.11,239.97,9.79,0
87648,352,333,584,831,0,2,0,24.52,1015.82,16.11,240.67,9.79,0
88644,355,331,584,831,0,2,0,24.52,1015.82,16.08,241.20,9.79,0
89640,358,330,583,830,0,2,0,24.52,1015.82,16.08,242.61,9.79,0
90636,366,328,584,830,0,2,0,24.52,1015.82,16.07,243.51,9.79,0
91632,389,328,594,829,0,2,0,24.52,1015.82,16.06,244.23,9.79,0
92628,425,332,614,830,0,2,0,24.52,1015.82,16.05,246.23,9.71,0
93624,438,336,619,830,0,2,0,24.52,1015.83,16.03,245.86,9.71,0
94620,438,339,616,830,0,2,0,24.52,1015.83,16.04,247.33,9.79,0
95616,437,339,615,831,0,2,0,24.52,1015.82,16.02,248.26,9.71,0
96612,443,341,615,830,0,2,0,24.52,1015.83,16.01,249.38,9.79,0
97608,448,343,613,831,0,2,0,24.53,1015.82,16.01,250.52,9.79,0
98604,450,344,612,831,0,2,0,24.53,1015.82,15.99,250.90,9.79,0
99600,454,346,611,831,0,2,0,24.53,1015.82,16.01,250.52,9.71,0
100596,452,347,608,831,0,2,0,24.53,1015.83,15.99,252.05,9.71,0
101592,447,348,602,831,0,2,0,24.53,1015.83,15.99,252.82,9.88,0
102588,441,347,597,831,0,2,0,24.53,1015.81,15.98,254.57,9.88,0
103584,457,349,606,831,0,2,0,24.53,1015.81,15.99,254.77,9.79,0
104580,475,352,618,832,0,2,0,24.53,1015.82,15.99,254.57,9.79,0
105576,473,356,620,832,0,2,0,24.53,1015.82,15.98,257.75,9.88,0
106572,463,357,616,833,0,2,0,24.53,1015.81,15.97,256.55,9.88,0
107568,456,357,612,834,0,2,0,24.54,1015.81,15.98,256.94,9.88,1
108564,452,360,611,838,0,2,0,24.54,1015.81,15.98,258.15,9.79,1
109560,469,364,624,845,0,2,0,24.54,1015.82,15.97,260.18,9.79,1
110556,469,363,634,844,0,2,0,24.54,1015.82,15.97,259.36,9.79,1
111552,458,363,632,842,0,2,0,24.54,1015.82,15.98,259.16,9.79,1
112548,448,361,627,840,0,2,0,24.54,1015.82,15.97,260.80,9.71,1
113544,439,360,621,839,0,2,0,24.54,1015.83,15.97,261.42,9.71,1
114540,427,358,616,838,0,2,0,24.54,1015.83,15.96,262.45,9.79,1
115536,414,357,610,837,0,2,0,24.54,1015.82,15.95,263.71,9.71,1
116532,401,354,603,836,0,2,0,24.54,1015.83,15.95,264.76,9.71,1
117528,389,353,597,836,0,2,0,24.54,1015.83,15.96,265.62,9.71,1
118524,378,350,590,835,0,2,0,24.54,1015.83,15.96,264.55,9.71,1
119520,368,347,585,834,0,2,0,24.54,1015.83,15.95,267.55,9.71,1
120516,361,346,580,834,0,2,0,24.54,1015.83,15.96,267.12,9.71,1
121512,356,344,576,834,0,2,0,24.54,1015.83,15.97,267.99,9.71,1
122508,350,342,572,832,0,2,0,24.54,1015.83,15.95,268.64,9.71,1
123504,350,340,568,832,0,2,0,24.54,1015.83,15.96,269.73,9.79,1
124500,348,338,564,831,0,2,0,24.54,1015.82,15.95,271.06,9.71,1
125496,345,337,562,831,0,2,0,24.54,1015.83,15.95,270.40,9.71,1
126492,341,335,559,829,0,2,0,24.54,1015.83,15.94,270.62,9.79,1
127488,344,333,555,829,0,2,0,24.54,1015.82,15.95,271.73,9.79,1
128484,343,331,552,827,0,2,0,24.54,1015.82,15.92,273.08,9.71,1
129480,341,329,549,827,0,2,0,24.54,1015.83,15.93,273.53,9.63,1
130476,339,327,546,827,0,2,0,24.55,1015.84,15.92,274.89,9.71,1
131472,336,325,544,826,0,2,0,24.54,1015.83,15.92,275.81,9.79,1
132468,333,324,540,826,0,2,0,24.54,1015.82,15.91,275.35,9.71,1
133464,333,322,537,825,0,2,0,24.54,1015.83,15.92,277.20,9.71,1
134460,335,320,536,825,0,2,0,24.55,1015.83,15.90,277.66,9.71,1
135456,335,318,535,824,0,2,0,24.55,1015.83,15.91,278.37,9.71,1
136452,337,316,535,823,0,2,0,24.55,1015.83,15.90,277.66,9.79,1
137448,340,315,534,822,0,2,0,24.55,1015.82,15.91,280.02,9.71,1
138444,341,313,537,822,0,2,0,24.54,1015.83,15.89,280.73,9.71,1
139440,338,312,537,821,0,2,0,24.54,1015.83,15.90,282.65,9.71,1
140436,331,310,536,820,0,2,0,24.55,1015.83,15.89,282.41,9.63,1
141432,327,308,537,820,0,2,0,24.55,1015.84,15.88,282.65,9.63,1
142428,381,309,619,822,0,2,0,24.55,1015.84,15.89,284.11,9.63,1
143424,382,308,624,822,0,2,0,24.55,1015.84,15.89,283.86,9.71,1
144420,371,307,617,822,0,2,0,24.54,1015.83,15.89,285.09,9.63,1
145416,373,306,612,822,0,2,0,24.54,1015.84,15.88,287.07,9.63,1
146412,430,307,649,826,0,2,0,24.55,1015.84,15.90,286.32,9.63,1
147408,444,317,656,830,0,2,0,24.55,1015.84,15.90,285.58,9.63,1
148404,461,324,659,833,0,2,0,24.54,1015.84,15.91,286.57,9.63,1
149400,488,333,663,836,0,2,0,24.54,1015.84,15.93,288.32,9.71,1
150396,491,343,659,839,0,2,0,24.55,1015.83,15.95,287.57,9.71,1
151392,506,351,660,840,0,2,0,24.55,1015.83,15.97,286.57,9.71,1
152388,539,356,685,841,0,2,0,24.55,1015.83,15.99,287.82,9.71,1
153384,543,359,697,843,0,2,0,24.55,1015.83,16.02,287.57,9.71,1
154380,532,359,692,844,0,2,0,24.55,1015.83,16.06,287.57,9.71,1
155376,515,359,684,843,0,2,0,24.55,1015.83,16.08,287.82,9.79,1
156372,514,358,690,843,0,2,0,24.55,1015.82,16.10,288.07,9.71,1
157368,517,357,707,842,0,2,0,24.55,1015.83,16.12,290.35,9.71,1
158364,517,356,713,842,0,2,0,24.55,1015.83,16.14,288.07,9.63,1
159360,528,355,726,843,0,2,0,24.55,1015.84,16.16,288.07,9.71,0
160356,518,354,720,842,0,2,0,24.55,1015.83,16.17,288.82,9.71,0
161352,500,351,708,840,0,2,0,24.55,1015.83,16.17,290.09,9.71,0
162348,481,349,698,840,0,2,0,24.55,1015.83,16.18,289.84,9.71,0
163344,462,346,687,839,0,2,0,24.55,1015.83,16.18,291.63,9.71,0
164340,447,344,677,839,0,2,0,24.55,1015.83,16.19,290.60,9.71,0
165336,433,343,669,837,0,2,0,24.55,1015.83,16.17,291.37,9.63,0
166332,420,341,661,837,0,2,0,24.55,1015.84,16.17,290.60,9.71,0
167328,408,339,653,836,0,2,0,24.55,1015.83,16.16,293.70,9.71,0
168324,398,336,646,834,0,2,0,24.55,1015.83,16.14,293.70,9.71,0
169320,387,334,639,834,0,2,0,24.55,1015.83,16.13,295.80,9.71,0
170316,377,333,632,833,0,2,0,24.55,1015.83,16.10,295.54,9.71,0
171312,369,331,626,833,0,2,0,24.55,1015.83,16.08,296.60,9.71,0
172308,361,329,619,832,0,2,0,24.55,1015.83,16.07,296.33,9.71,0
173304,353,326,615,831,0,2,0,24.55,1015.83,16.05,296.33,9.71,0
174300,344,325,609,831,0,2,0,24.55,1015.83,16.04,297.93,9.79,0
175296,337,323,603,830,0,2,0,24.55,1015.82,16.02,298.20,9.79,0
176292,330,320,597,829,0,2,0,24.55,1015.82,16.01,299.55,9.63,0
177288,323,319,592,828,0,2,0,24.55,1015.84,15.98,300.64,9.63,0
178284,318,318,587,828,0,2,0,24.55,1015.84,15.97,300.92,9.71,0
179280,313,316,582,827,0,2,0,24.55,1015.83,15.96,300.37,9.71,0
180276,307,313,578,826,0,2,0,24.55,1015.83,15.95,301.74,9.79,0
181272,302,312,573,826,0,2,0,24.55,1015.82,15.94,304.24,9.79,0
182268,297,310,568,825,0,2,0,24.55,1015.82,15.93,304.80,9.71,0
183264,292,309,565,824,0,2,0,24.55,1015.83,15.92,303.96,9.71,0
184260,287,307,560,824,0,2,0,24.55,1015.83,15.90,303.68,9.71,0
185256,282,306,557,823,0,2,0,24.55,1015.83,15.91,305.37,9.79,0
186252,278,304,553,822,0,2,0,24.55,1015.82,15.91,306.50,9.79,0
187248,274,302,550,822,0,2,0,24.55,1015.82,15.90,306.78,9.79,0
188244,269,301,546,822,0,2,0,24.55,1015.82,15.89,306.78,9.79,0
189240,265,298,541,821,0,2,0,24.55,1015.82,15.89,308.21,9.71,0
190236,261,298,538,820,0,2,0,24.55,1015.83,15.89,309.08,9.71,0
191232,257,295,534,820,0,2,0,24.55,1015.83,15.87,308.79,9.79,0
192228,254,294,530,819,0,2,0,24.55,1015.82,15.89,309.95,9.79,0
193224,250,293,527,819,0,2,0,24.55,1015.82,15.87,310.53,9.79,0
194220,247,290,524,818,0,2,0,24.55,1015.82,15.87,308.79,9.79,0
195216,244,290,520,817,0,2,0,24.55,1015.82,15.88,311.99,9.79,0
196212,241,288,517,817,0,2,0,24.55,1015.82,15.87,311.99,9.79,0
197208,238,286,514,817,0,2,0,24.55,1015.82,15.87,310.82,9.79,0
198204,235,285,512,817,0,2,0,24.55,1015.82,15.86,310.82,9.79,0
199200,232,283,508,815,0,2,0,24.55,1015.82,15.85,315.27,9.79,0
200196,229,282,505,814,0,2,0,24.55,1015.82,15.87,312.88,9.79,0
201192,227,280,502,814,0,2,0,24.55,1015.82,15.86,312.88,9.79,0
202188,224,279,499,814,0,2,0,24.55,1015.82,15.86,314.37,9.79,0
203184,222,277,497,813,0,2,0,24.55,1015.82,15.86,314.07,9.79,0
204180,220,276,493,813,0,2,0,24.55,1015.82,15.86,313.77,9.79,0
205176,218,275,491,812,0,2,0,24.55,1015.82,15.85,313.77,9.71,0
206172,216,274,488,812,0,2,0,24.55,1015.83,15.84,317.08,9.71,0
207168,214,272,486,812,0,2,0,24.55,1015.83,15.85,316.47,9.79,0
208164,212,271,483,811,0,2,0,24.55,1015.82,15.85,316.17,9.79,0
209160,211,270,480,811,0,2,0,24.55,1015.82,15.84,316.78,9.79,0
210156,208,268,479,810,0,2,0,24.55,1015.82,15.83,317.08,9.79,0
211152,206,267,476,810,0,2,0,24.55,1015.82,15.84,318.61,9.79,0
212148,204,265,473,809,0,2,0,24.55,1015.82,15.84,318.00,9.79,0
213144,203,264,472,809,0,2,0,24.55,1015.82,15.84,318.00,9.79,0
214140,201,263,468,809,0,2,0,24.55,1015.82,15.84,318.61,9.71,0
215136,198,262,467,808,0,2,0,24.55,1015.83,15.84,317.39,9.63,0
216132,197,261,465,808,0,2,0,24.55,1015.84,15.84,319.84,9.54,0
217128,196,260,462,807,0,2,0,24.55,1015.85,15.84,318.61,9.63,0
218124,195,259,460,807,0,2,0,24.55,1015.84,15.85,319.84,9.54,0
219120,193,258,457,807,0,2,0,24.55,1015.85,15.84,319.84,9.71,0
220116,191,256,456,806,0,2,0,24.55,1015.83,15.85,321.08,9.71,0
221112,189,255,453,806,0,2,0,24.55,1015.83,15.85,321.08,9.71,0
222108,188,254,451,806,0,2,0,24.55,1015.83,15.84,321.71,9.71,0
223104,186,253,449,805,0,2,0,24.55,1015.83,15.85,321.08,9.71,0
224100,185,252,446,805,0,2,0,24.55,1015.83,15.84,323.92,9.71,0
225096,183,251,444,805,0,2,0,24.55,1015.83,15.85,320.46,9.79,0
226092,182,250,442,805,0,2,0,24.55,1015.82,15.84,324.23,9.71,0
227088,181,248,441,804,0,2,0,24.56,1015.83,15.85,322.34,9.71,0
228084,180,248,439,804,0,2,0,24.56,1015.83,15.85,323.60,9.71,0
229080,178,247,437,804,0,2,0,24.56,1015.83,15.86,323.92,9.71,0
230076,177,246,435,803,0,2,0,24.56,1015.83,15.85,324.23,9.79,1
231072,185,246,438,807,0,2,0,24.56,1015.82,15.85,322.97,9.79,1
232068,212,250,458,808,0,2,0,24.56,1015.82,15.86,322.97,9.71,1
233064,223,251,464,807,0,2,0,24.56,1015.83,15.87,323.92,9.79,1
234060,225,252,464,806,0,2,0,24.56,1015.82,15.86,324.87,9.79,1
235056,224,251,463,805,0,2,0,24.55,1015.82,15.86,324.55,9.79,1
236052,222,250,460,805,0,2,0,24.56,1015.82,15.86,326.48,9.71,1
237048,220,249,458,805,0,2,0,24.56,1015.83,15.86,325.51,9.71,1
238044,218,249,456,805,0,2,0,24.56,1015.83,15.87,325.19,9.71,1
239040,216,248,454,804,0,2,0,24.56,1015.83,15.87,325.51,9.79,1
240036,214,248,451,803,0,2,0,24.56,1015.82,15.86,326.80,9.79,1
241032,212,247,449,804,0,2,0,24.56,1015.82,15.87,325.51,9.79,1
242028,209,246,446,803,0,2,0,24.56,1015.82,15.88,326.80,9.88,1
243024,206,245,445,803,0,2,0,24.56,1015.81,15.87,329.08,9.79,1
244020,204,244,442,803,0,2,0,24.56,1015.82,15.87,326.15,9.71,1
245016,202,243,440,802,0,2,0,24.56,1015.83,15.87,326.48,9.71,1
246012,201,242,439,802,0,2,0,24.56,1015.83,15.88,328.75,9.71,1
247008,199,242,437,802,0,2,0,24.56,1015.83,15.88,328.75,9.71,1
248004,197,241,436,802,0,2,0,24.56,1015.83,15.88,326.80,9.79,1
249000,195,240,434,801,0,2,0,24.56,1015.82,15.88,328.10,9.71,1
249996,193,239,431,801,0,2,0,24.56,1015.83,15.89,328.10,9.71,1
250992,192,239,430,801,0,2,0,24.56,1015.83,15.89,327.12,9.71,1
251988,190,237,429,801,0,2,0,24.56,1015.83,15.88,329.08,9.71,1
252984,189,237,427,801,0,2,0,24.56,1015.83,15.89,329.73,9.79,1
253980,189,236,425,801,0,2,0,24.56,1015.82,15.88,328.42,9.79,1
254976,188,234,424,800,0,2,0,24.56,1015.82,15.88,331.38,9.88,1
255972,187,234,424,799,0,2,0,24.56,1015.81,15.89,331.38,9.88,1
256968,185,233,423,800,0,2,0,24.56,1015.81,15.88,332.05,9.71,1
257964,183,232,421,799,0,2,0,24.56,1015.83,15.88,333.05,9.79,1
258960,182,231,419,799,0,2,0,24.56,1015.82,15.89,333.39,9.79,1
259956,180,230,417,799,0,2,0,24.56,1015.82,15.89,334.06,9.71,1
260952,178,229,416,799,0,2,0,24.56,1015.83,15.89,333.73,9.79,1
261948,176,229,413,799,0,2,0,24.56,1015.82,15.89,334.40,9.71,1
262944,176,228,412,798,0,2,0,24.56,1015.83,15.88,334.40,9.79,1
263940,174,227,410,798,0,2,0,24.56,1015.82,15.89,335.76,9.71,1
264936,173,226,408,798,0,2,0,24.56,1015.83,15.89,334.06,9.79,1
265932,171,226,407,798,0,2,0,24.56,1015.82,15.90,334.06,9.79,1
266928,170,225,404,796,0,2,0,24.56,1015.82,15.90,336.79,9.71,1
267924,168,224,403,797,0,2,0,24.56,1015.83,15.90,334.40,9.71,1
268920,166,223,401,797,0,2,0,24.56,1015.83,15.90,334.06,9.79,1
269916,166,222,400,796,0,2,0,24.56,1015.82,15.92,335.76,9.79,1
270912,165,222,398,796,0,2,0,24.56,1015.82,15.94,335.76,9.79,1
271908,164,221,396,796,0,2,0,24.56,1015.82,15.98,336.10,9.79,1
272904,170,220,396,796,0,2,0,24.56,1015.82,15.99,334.40,9.79,1
273900,179,219,402,796,0,2,0,24.56,1015.82,16.00,335.76,9.79,1
274896,180,219,405,795,0,2,0,24.56,1015.82,16.03,334.74,9.71,1
275892,179,218,405,796,0,2,0,24.56,1015.83,16.05,336.79,9.71,1
276888,178,218,404,796,0,2,0,24.56,1015.83,16.07,336.10,9.71,1
277884,175,217,402,795,0,2,0,24.56,1015.83,16.10,334.74,9.63,1
278880,173,215,400,795,0,2,0,24.56,1015.84,16.15,334.40,9.63,1
279876,171,215,398,794,0,2,0,24.56,1015.84,16.19,334.40,9.71,1
280872,169,214,395,795,0,2,0,24.56,1015.83,16.22,334.06,9.79,0
281868,168,213,394,794,0,2,0,24.56,1015.82,16.24,339.21,9.71,0
282864,166,212,392,794,0,2,0,24.56,1015.83,16.25,336.10,9.71,0
283860,165,212,390,793,0,2,0,24.56,1015.83,16.24,335.76,9.63,0
284856,163,211,388,793,0,2,0,24.56,1015.84,16.23,336.10,9.63,0
285852,162,211,387,793,0,2,0,24.56,1015.84,16.23,337.82,9.63,0
286848,160,210,386,793,0,2,0,24.56,1015.84,16.21,336.79,9.63,0
287844,160,208,384,793,0,2,0,24.56,1015.84,16.19,336.10,9.54,0
288840,159,208,382,792,0,2,0,24.56,1015.85,16.17,338.51,9.63,0
289836,157,208,381,792,0,2,0,24.56,1015.84,16.16,338.17,9.63,0
290832,156,207,379,792,0,2,0,24.56,1015.84,16.14,335.76,9.63,0
291828,155,207,377,792,0,2,0,24.56,1015.84,16.11,337.47,9.63,0
292824,155,206,376,792,0,2,0,24.56,1015.84,16.10,337.13,9.63,0
293820,153,205,375,791,0,2,0,24.56,1015.84,16.09,338.86,9.63,0
294816,152,205,373,791,0,2,0,24.56,1015.84,16.08,339.21,9.54,0
295812,152,204,372,791,0,2,0,24.56,1015.85,16.06,338.51,9.54,0
296808,150,203,370,791,0,2,0,24.56,1015.85,16.06,337.47,9.54,0
297804,150,202,369,791,0,2,0,24.56,1015.85,16.04,338.86,9.54,0
298800,148,202,368,790,0,2,0,24.56,1015.85,16.03,340.60,9.63,0
299796,148,202,366,790,0,2,0,24.56,1015.84,16.02,338.51,9.63,0
300792,147,201,365,790,0,2,0,24.56,1015.84,16.01,340.25,9.63,0
301788,146,200,364,790,0,2,0,24.56,1015.84,15.99,340.25,9.63,0
302784,145,200,362,790,0,2,0,24.56,1015.84,15.99,339.90,9.63,0
303780,144,199,360,790,0,2,0,24.56,1015.84,15.99,340.60,9.63,0
304776,144,199,359,790,0,2,0,24.56,1015.84,15.97,339.21,9.54,0
305772,143,197,358,789,0,2,0,24.56,1015.85,15.97,343.43,9.54,0
306768,143,198,357,789,0,2,0,24.56,1015.85,15.96,342.37,9.54,0
307764,141,197,355,789,0,2,0,24.56,1015.85,15.96,340.25,9.54,0
308760,141,196,355,788,0,2,0,24.56,1015.85,15.95,342.37,9.46,0
309756,141,196,352,789,0,2,0,24.56,1015.86,15.95,341.31,9.54,0
310752,140,195,352,788,0,2,0,24.56,1015.85,15.95,341.66,9.63,0
311748,139,195,350,788,0,2,0,24.56,1015.84,15.94,344.15,9.54,0
312744,139,194,350,788,0,2,0,24.56,1015.85,15.94,342.37,9.63,0
313740,137,194,348,787,0,2,0,24.56,1015.84,15.94,342.01,9.54,0
314736,137,193,347,788,0,2,0,24.56,1015.85,15.93,344.15,9.63,0
315732,137,193,346,788,0,3,0,24.56,1015.84,15.93,342.72,9.54,0
316728,135,192,345,787,0,2,0,24.56,1015.85,15.92,342.01,9.46,0
317724,135,191,344,787,0,2,0,24.56,1015.86,15.92,343.08,9.46,0
318720,135,190,343,787,0,2,0,24.56,1015.86,15.93,345.95,9.46,0
319716,134,191,342,786,0,2,0,24.56,1015.86,15.91,345.23,9.46,0
320712,133,190,340,787,0,3,0,24.56,1015.86,15.91,344.15,9.54,0
321708,132,189,341,787,0,2,0,24.56,1015.85,15.91,344.51,9.46,0
322704,132,189,339,786,0,2,0,24.56,1015.86,15.90,346.68,9.54,0
323700,131,188,338,787,0,2,0,24.56,1015.85,15.90,344.15,9.46,0
324696,131,188,337,786,0,2,0,24.56,1015.86,15.89,345.95,9.46,0
325692,130,188,336,786,0,2,0,24.56,1015.86,15.88,344.87,9.46,0
326688,130,187,335,786,0,2,0,24.56,1015.86,15.88,345.59,9.46,0
327684,129,187,334,785,0,2,0,24.56,1015.86,15.88,345.95,9.46,0
328680,129,186,333,785,0,2,0,24.56,1015.86,15.87,346.68,9.46,0
329676,128,185,332,785,0,2,0,24.56,1015.86,15.87,347.04,9.54,0
330672,128,184,330,785,0,2,0,24.56,1015.85,15.87,349.61,9.46,0
331668,126,185,331,786,0,2,0,24.56,1015.86,15.86,348.14,9.46,0
332664,127,184,329,784,0,2,0,24.56,1015.86,15.87,347.77,9.46,0
333660,126,184,328,785,0,2,0,24.56,1015.86,15.85,348.87,9.46,0
334656,125,182,326,785,0,2,0,24.56,1015.86,15.85,351.10,9.54,0
335652,125,183,326,785,0,2,0,24.56,1015.85,15.85,349.24,9.46,0
336648,124,182,325,784,0,2,0,24.56,1015.86,15.86,351.10,9.46,0
337644,124,182,324,785,0,2,0,24.56,1015.86,15.85,349.98,9.46,0
338640,124,181,323,784,0,2,0,24.56,1015.86,15.85,349.61,9.46,0
339636,123,181,323,785,0,2,0,24.56,1015.86,15.86,350.72,9.46,0
340632,123,180,322,783,0,2,0,24.56,1015.86,15.86,349.24,9.54,0
341628,123,180,321,784,0,2,0,24.56,1015.85,15.87,350.72,9.54,0
342624,122,179,320,784,0,2,0,24.56,1015.85,15.87,349.61,9.38,0
343620,122,179,320,783,0,2,0,24.56,1015.87,15.87,351.10,9.46,0
344616,122,179,318,784,0,2,0,24.56,1015.86,15.89,350.72,9.46,1
