timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State229080,632,656,853,939,1,22,4294967295,33.59,688.60,100.00,0.00,3170.54,1
287844,579,761,821,958,1,30,4294967295,33.59,688.60,100.00,0.00,3170.54,1
288840,579,762,822,959,1,30,4294967295,33.59,688.60,100.00,0.00,3170.54,1
289836,579,762,822,959,1,30,4294967295,33.59,688.60,100.00,0.00,3170.54,1
290832,579,763,822,959,1,30,4294967295,33.59,688.60,100.00,0.00,3170.54,1
291828,578,763,821,960,1,29,4294967295,33.59,688.60,100.00,0.00,3170.54,1
292824,578,764,821,960,1,30,4294967295,33.59,688.60,100.00,0.00,3170.54,1
293820,578,764,821,960,1,31,4294967295,33.59,688.60,100.00,0.00,3170.54,1
294816,578,765,821,960,1,30,4294967295,33.59,688.60,100.00,0.00,3170.54,1
295812,577,764,822,960,1,30,4294967295,33.59,688.60,100.00,0.00,3170.54,1
296808,576,765,822,960,2,31,4294967295,33.59,688.60,100.00,0.00,3170.54,1
297804,576,766,822,961,1,30,4294967295,33.59,688.60,100.00,0.00,3170.54,1
298800,576,767,823,961,1,31,4294967295,33.59,688.60,100.00,0.00,3170.54,1
299796,578,768,823,961,1,30,4294967295,33.59,688.60,100.00,0.00,3170.54,1
300792,579,768,824,961,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
301788,581,770,825,961,1,31,4294967295,33.59,688.60,100.00,0.00,3170.54,1
302784,584,771,826,962,1,32,4294967295,33.59,688.60,100.00,0.00,3170.54,1
303780,587,773,828,962,1,31,4294967295,33.59,688.60,100.00,0.00,3170.54,1
304776,590,773,830,963,1,31,4294967295,33.59,688.60,100.00,0.00,3170.54,1
305772,592,775,830,963,1,31,4294967295,33.59,688.60,100.00,0.00,3170.54,1
306768,593,776,832,964,1,32,4294967295,33.59,688.60,100.00,0.00,3170.54,1
307764,596,777,833,964,1,31,4294967295,33.59,688.60,100.00,0.00,3170.54,1
308760,597,778,833,965,1,31,4294967295,33.59,688.60,100.00,0.00,3170.54,1
309756,599,779,834,965,1,31,4294967295,33.59,688.60,100.00,0.00,3170.54,1
310752,600,780,834,965,1,31,4294967295,33.59,688.60,100.00,0.00,3170.54,1
311748,601,781,835,966,1,32,4294967295,33.59,688.60,100.00,0.00,3170.54,1
312744,601,782,836,965,1,32,4294967295,33.59,688.60,100.00,0.00,3170.54,1
313740,601,782,836,966,1,32,4294967295,33.59,688.60,100.00,0.00,3170.54,1
314736,600,782,836,967,2,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
315732,600,783,837,967,1,32,4294967295,33.59,688.60,100.00,0.00,3170.54,1
316728,600,784,837,967,1,32,4294967295,33.59,688.60,100.00,0.00,3170.54,1
317724,600,784,837,967,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
318720,600,784,838,966,2,32,4294967295,33.59,688.60,100.00,0.00,3170.54,1
319716,601,784,837,967,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
320712,601,784,838,968,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
321708,602,785,839,967,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
322704,604,786,839,968,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
323700,606,786,841,968,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
324696,607,787,841,968,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
325692,608,788,842,968,1,32,4294967295,33.59,688.60,100.00,0.00,3170.54,1
326688,610,789,843,969,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
327684,612,790,844,969,1,32,4294967295,33.59,688.60,100.00,0.00,3170.54,1
328680,614,791,845,969,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
329676,615,792,845,970,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
330672,615,792,846,970,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
331668,616,793,846,970,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
332664,617,793,847,971,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
333660,618,793,847,970,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
334656,618,794,849,970,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
335652,619,795,849,971,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
336648,620,795,848,971,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
337644,620,796,849,972,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
338640,621,796,849,971,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
339636,620,796,850,972,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
340632,620,796,850,972,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
341628,619,796,850,971,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
342624,620,796,851,972,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
343620,620,796,851,972,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
344616,621,796,852,972,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
345612,622,796,851,973,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
346608,622,797,852,972,2,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
347604,624,797,853,973,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
348600,624,798,853,973,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
349596,625,798,853,973,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
350592,626,799,853,973,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
351588,626,799,855,974,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
352584,628,800,855,973,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
353580,629,801,856,974,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
354576,630,801,856,974,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
355572,630,802,857,973,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
356568,631,802,856,975,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
357564,631,801,857,974,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
358560,632,802,858,975,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
359556,633,801,858,975,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
360552,632,802,858,975,2,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
361548,634,803,858,975,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
362544,634,803,859,975,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
363540,635,803,859,975,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
364536,636,803,860,975,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
365532,637,804,860,976,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
366528,638,804,861,976,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
367524,638,804,861,975,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
368520,637,803,861,976,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
369516,638,804,860,975,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
370512,637,804,861,976,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
371508,638,803,862,976,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
372504,638,804,862,977,2,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
373500,639,804,862,976,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
374496,640,805,862,976,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
375492,639,804,862,976,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
376488,640,805,862,976,2,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
377484,641,804,863,976,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
378480,642,805,864,977,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
379476,642,805,864,977,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
380472,643,806,864,978,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
381468,643,806,864,978,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
382464,644,807,865,977,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
383460,644,806,865,978,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
384456,645,807,866,977,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
385452,646,807,867,977,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
386448,648,808,866,978,2,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
387444,649,809,867,978,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
388440,650,810,869,979,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
389436,651,810,869,978,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
390432,652,811,869,979,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
391428,652,812,870,979,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
392424,653,812,870,979,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
393420,654,812,871,979,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
394416,653,812,871,979,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
395412,654,813,871,979,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
396408,655,813,871,979,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
397404,655,812,871,979,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
398400,655,811,870,979,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
399396,655,811,871,980,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
400392,655,812,871,980,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
401388,655,812,872,979,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
402384,656,812,871,981,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
403380,656,813,871,979,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
404376,656,813,872,980,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
405372,655,813,871,980,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
406368,655,812,870,980,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
407364,653,812,869,980,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
408360,653,812,869,980,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
409356,652,812,868,980,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
410352,651,812,868,980,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
411348,651,812,869,980,1,38,4294967295,33.59,688.60,100.00,0.00,3170.54,1
412344,652,812,869,980,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
413340,652,812,870,980,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
414336,653,812,870,981,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
415332,654,813,870,980,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
416328,654,813,870,980,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
417324,656,814,871,981,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
418320,657,813,872,980,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
419316,657,813,872,980,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
420312,659,813,873,980,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
421308,659,814,873,981,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
422304,660,814,873,981,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
423300,661,814,873,981,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
424296,662,814,874,981,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
425292,662,814,874,981,2,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
426288,662,814,875,981,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
427284,663,815,875,981,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
428280,663,815,875,981,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
429276,665,815,876,982,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
430272,665,815,876,982,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
431268,666,816,876,982,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
432264,667,817,878,982,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
433260,667,817,877,982,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
434256,668,818,877,982,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
435252,669,818,878,983,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
436248,669,819,879,983,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
437244,670,819,879,982,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
438240,670,819,878,983,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
439236,670,818,878,983,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
440232,671,819,878,983,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
441228,671,819,879,983,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
442224,671,819,879,982,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
443220,672,819,880,983,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
444216,672,819,879,983,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
445212,672,819,879,983,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
446208,673,818,880,984,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
447204,673,819,881,984,1,33,4294967295,33.59,688.60,100.00,0.00,3170.54,1
448200,674,819,881,984,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
449196,674,819,881,984,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
450192,675,819,881,984,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
451188,675,820,881,984,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
452184,675,819,881,984,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
453180,673,819,880,984,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
454176,672,820,879,983,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
455172,671,819,879,983,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
456168,671,819,879,984,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
457164,670,820,879,984,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
458160,670,821,878,983,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
459156,669,820,878,983,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
460152,668,821,877,983,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
461148,668,820,877,983,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
462144,668,820,877,983,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
463140,668,820,877,983,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
464136,669,820,877,984,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
465132,669,820,878,983,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
466128,670,819,878,983,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
467124,670,820,879,983,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
468120,671,820,879,983,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
469116,672,821,879,983,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
470112,674,821,881,983,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
471108,675,822,882,983,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
472104,676,822,882,984,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
473100,678,823,883,984,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
474096,680,823,883,984,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
475092,681,823,884,984,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
476088,682,824,884,985,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
477084,683,824,885,985,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
478080,684,824,886,985,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
479076,685,825,886,985,2,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
480072,685,824,886,985,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
481068,685,826,887,986,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
482064,686,826,887,986,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
483060,687,826,887,985,1,34,4294967295,33.59,688.60,100.00,0.00,3170.54,1
484056,686,827,887,986,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
485052,688,827,888,986,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
486048,689,827,889,986,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
487044,690,828,889,986,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
488040,691,828,889,987,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
489036,691,829,890,987,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
490032,692,830,890,987,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
491028,692,829,890,987,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
492024,692,831,890,988,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
493020,692,831,890,987,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
494016,692,831,890,988,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
495012,692,831,891,988,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
496008,692,831,890,988,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
497004,692,831,891,988,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
498000,693,832,891,988,2,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
498996,694,832,891,988,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
499992,694,832,891,988,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
500988,693,832,891,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
501984,693,833,892,989,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
502980,694,833,891,989,1,35,4294967295,33.59,688.60,100.00,0.00,3170.54,1
503976,694,833,892,988,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
504972,695,833,893,988,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
505968,695,834,893,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
506964,696,834,892,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
507960,696,834,892,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
508956,696,835,892,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
509952,695,835,892,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
510948,695,835,892,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
511944,695,835,892,988,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
512940,695,835,892,989,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
513936,696,836,893,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
514932,696,836,892,989,2,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
515928,696,836,893,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
516924,697,836,893,990,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
517920,697,837,893,989,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
518916,697,837,894,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
519912,697,836,893,989,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
520908,696,837,893,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
521904,696,836,893,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
522900,695,836,893,989,2,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
523896,694,835,892,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
524892,695,836,893,989,2,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
525888,694,835,892,988,1,38,4294967295,33.59,688.60,100.00,0.00,3170.54,1
526884,695,836,892,988,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
527880,695,836,893,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
528876,695,836,892,989,2,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
529872,697,836,893,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
530868,697,836,894,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
531864,698,836,894,989,1,38,4294967295,33.59,688.60,100.00,0.00,3170.54,1
532860,698,836,894,990,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
533856,699,835,894,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
534852,698,836,893,990,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
535848,699,836,894,990,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
536844,698,836,893,990,1,40,4294967295,33.59,688.60,100.00,0.00,3170.54,1
537840,698,836,894,989,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
538836,698,836,894,989,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
539832,697,836,894,989,1,38,4294967295,33.59,688.60,100.00,0.00,3170.54,1
540828,696,836,893,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
541824,696,837,892,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
542820,696,837,893,989,1,38,4294967295,33.59,688.60,100.00,0.00,3170.54,1
543816,697,837,893,989,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
544812,697,837,893,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
545808,699,838,894,989,1,36,4294967295,33.59,688.60,100.00,0.00,3170.54,1
546804,701,838,894,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
547800,701,839,895,989,1,37,4294967295,33.59,688.60,100.00,0.00,3170.54,1
